Datum;Zuletzt;Eröffn.;Hoch;Tief;Vol.;Veränderung
04.06.21;15692,9;15651,69;15705,89;15607,92;44,67M;0
03.06.21;15632,67;15591,54;15657,15;15477,32;45,34M;0
02.06.21;15602,71;15570,77;15631,02;15554,02;51,68M;0
01.06.21;15567,36;15513,13;15685,4;15512,36;56,07M;0,01
31.05.21;15421,13;15496,48;15499,64;15414,38;36,50M;-0,01
28.05.21;15519,98;15443,14;15548,72;15435,74;56,86M;0,01
27.05.21;15406,73;15419,2;15490,06;15350,67;119,42M;0
26.05.21;15450,72;15520,44;15541,86;15407,48;58,67M;0
25.05.21;15465,09;15548,29;15568,6;15465,09;92,98M;0
21.05.21;15437,51;15411,03;15467,19;15364,43;70,07M;0
20.05.21;15370,26;15207,32;15370,26;15102,35;65,60M;0,02
19.05.21;15113,56;15238,82;15266,53;14961,27;75,86M;-0,02
18.05.21;15386,58;15514,72;15538,01;15344,1;65,84M;0
17.05.21;15396,62;15432,34;15482,23;15353,66;67,79M;0
14.05.21;15416,64;15301,74;15417,24;15214,68;69,23M;0,01
13.05.21;15199,68;14967,8;15235,89;14816,35;64,38M;0
12.05.21;15150,22;15144,04;15226,36;15058,11;79,30M;0
11.05.21;15119,75;15253,32;15255,89;15006,73;80,13M;-0,02
10.05.21;15400,41;15417,53;15419,43;15347,96;65,16M;0
07.05.21;15399,65;15348,32;15406,41;15290,2;74,56M;0,01
06.05.21;15196,74;15170,77;15281,4;15092,77;77,04M;0
05.05.21;15170,78;14969,63;15170,78;14963,77;81,59M;0,02
04.05.21;14856,48;15259,5;15260,75;14845,27;89,42M;-0,02
03.05.21;15236,47;15191,79;15268,56;15111,3;48,82M;0,01
30.04.21;15135,91;15204,39;15244,26;15135,91;75,20M;0
29.04.21;15154,2;15326,23;15329,72;15085,02;80,11M;-0,01
28.04.21;15292,18;15320,4;15355,28;15266,61;79,61M;0
27.04.21;15249,27;15282,84;15293,89;15186,76;54,51M;0
26.04.21;15296,34;15297,93;15325,89;15237,02;49,12M;0
23.04.21;15279,62;15267,76;15309,09;15149,35;57,80M;0
22.04.21;15320,52;15252,04;15328,33;15230,2;59,63M;0,01
21.04.21;15195,97;15179,91;15210,69;15071,78;67,08M;0
20.04.21;15129,51;15361,15;15393,13;15109,54;76,23M;-0,02
19.04.21;15368,39;15496,87;15501,84;15368,14;61,84M;-0,01
16.04.21;15459,75;15277,85;15473,83;15274,22;82,76M;0,01
15.04.21;15255,33;15238,63;15271,69;15227,63;61,83M;0
14.04.21;15209,15;15253,59;15255,92;15191,51;66,67M;0
13.04.21;15234,36;15244,62;15281,65;15184,95;62,44M;0
12.04.21;15215;15238,85;15275,33;15212,24;53,65M;0
09.04.21;15234,16;15198,14;15243,56;15157,21;56,87M;0
08.04.21;15202,68;15236,44;15247,78;15144,11;68,86M;0
07.04.21;15176,36;15221,23;15242,73;15160,28;59,12M;0
06.04.21;15212,68;15289,97;15311,86;15209,9;79,48M;0,01
01.04.21;15107,17;15053,77;15110,92;15032,52;67,89M;0,01
31.03.21;15008,34;14982,12;15026,49;14973,59;76,06M;0
30.03.21;15008,61;14897,66;15029,7;14890,28;71,17M;0,01
29.03.21;14817,72;14809,8;14845,42;14756,04;71,11M;0
26.03.21;14748,94;14714,59;14776,32;14693,94;67,17M;0,01
25.03.21;14621,36;14550,4;14621,36;14422,65;80,10M;0
24.03.21;14610,39;14543,58;14619,04;14523,12;65,08M;0
23.03.21;14662,02;14582,07;14707,37;14516,22;73,30M;0
22.03.21;14657,21;14551,17;14677,12;14539,27;66,13M;0
19.03.21;14621;14697,26;14747,56;14563,21;207,44M;-0,01
18.03.21;14775,52;14673,72;14804,01;14669,95;104,69M;0,01
17.03.21;14596,61;14565,29;14601,63;14539,7;75,96M;0
16.03.21;14557,58;14519,72;14601,79;14511,3;71,43M;0,01
15.03.21;14461,42;14504,49;14572,24;14409,35;62,77M;0
12.03.21;14502,39;14492,45;14527,42;14450,72;69,10M;0
11.03.21;14569,39;14553,54;14595,02;14515,07;74,07M;0
10.03.21;14540,25;14439,45;14560,97;14408,52;95,72M;0,01
09.03.21;14437,94;14345,51;14475,65;14309,35;107,88M;0
08.03.21;14380,91;14024,57;14402,92;13977,13;109,07M;0,03
05.03.21;13920,69;13958,54;14068,03;13868,2;89,79M;-0,01
04.03.21;14056,34;14015,44;14095,81;13959,27;84,62M;0
03.03.21;14080,03;14130,86;14197,49;13979,73;84,77M;0
02.03.21;14039,8;13962,07;14101,79;13961,62;63,31M;0
01.03.21;14012,82;13962,43;14022,02;13873,83;69,57M;0,02
26.02.21;13786,29;13685,8;13881,26;13673,07;104,07M;-0,01
25.02.21;13879,33;14045,02;14051,01;13879,17;95,43M;-0,01
24.02.21;13976;13855,85;13998,3;13855,85;68,92M;0,01
23.02.21;13864,81;13984,98;13989,24;13664,71;88,20M;-0,01
22.02.21;13950,04;13858,56;13975,08;13802,55;66,04M;0
19.02.21;13993,23;13941,4;14026,18;13892,72;72,97M;0,01
18.02.21;13886,93;13926,84;13961,05;13853,77;67,92M;0
17.02.21;13909,27;14028,1;14036,95;13894,06;81,27M;-0,01
16.02.21;14064,6;14105,13;14130,74;14049,98;58,66M;0
15.02.21;14109,48;14109,07;14131,21;14074,25;49,90M;0
12.02.21;14049,89;13976,13;14050,96;13916,73;57,70M;0
11.02.21;14040,91;13958,39;14053,06;13916,63;53,85M;0,01
10.02.21;13932,97;14063,12;14063,12;13830,12;67,41M;-0,01
09.02.21;14011,8;14055,6;14061,61;13962,14;58,42M;0
08.02.21;14059,91;14156,84;14169,49;14056,55;61,53M;0
05.02.21;14056,72;14061,69;14114,44;14013,13;76,26M;0
04.02.21;14060,29;13971,94;14069,89;13955,7;83,87M;0,01
03.02.21;13933,63;13986,72;13988,15;13866,39;82,15M;0,01
02.02.21;13835,16;13724,12;13844,94;13693,93;78,72M;0,02
01.02.21;13622,02;13559,94;13648,05;13518,45;65,32M;0,01
29.01.21;13432,87;13474,2;13593,03;13403,74;103,42M;-0,02
28.01.21;13665,93;13500,64;13698,54;13310,95;90,78M;0
27.01.21;13620,46;13827,47;13851,84;13475,03;105,22M;-0,02
26.01.21;13870,99;13687,39;13925,73;13670,23;79,52M;0,02
25.01.21;13643,95;13943,96;13946,85;13599,78;77,57M;-0,02
22.01.21;13873,97;13858,05;13897,73;13744,26;74,57M;0
21.01.21;13906,67;13997,78;14026,35;13878,84;63,25M;0
20.01.21;13921,37;13848,77;13952,2;13835,99;65,21M;0,01
19.01.21;13815,06;13935,93;13940,05;13804,46;64,90M;0
18.01.21;13848,35;13701,98;13850,4;13701,74;49,83M;0
15.01.21;13787,73;13904,3;13958,16;13672,67;96,85M;-0,01
14.01.21;13988,7;13973,77;14030,22;13942,88;75,54M;0
13.01.21;13939,71;13899,06;13978,43;13868,83;70,60M;0
12.01.21;13925,06;13985,89;13999,57;13871,44;75,79M;0
11.01.21;13936,66;13986,42;14007,65;13806,69;67,16M;-0,01
08.01.21;14049,53;14106,6;14131,52;14007,71;79,82M;0,01
07.01.21;13968,24;13946,53;14007,47;13902,24;86,10M;0,01
06.01.21;13891,97;13687,08;13919,23;13617,11;92,50M;0,02
05.01.21;13651,22;13680,69;13768,13;13566,47;68,90M;-0,01
04.01.21;13726,74;13890,22;13907,13;13647,79;70,21M;0
30.12.20;13718,78;13750,99;13797,09;13717,47;28,32M;0
29.12.20;13761,38;13873,35;13903,11;13747,08;43,16M;0
28.12.20;13790,29;13779,05;13818,65;13740,21;49,25M;0,01
23.12.20;13587,23;13456,63;13601,71;13456,63;48,73M;0,01
22.12.20;13418,11;13311,02;13441,59;13310,42;54,62M;0,01
21.12.20;13246,3;13398,22;13399,99;13060,34;98,29M;-0,03
18.12.20;13630,51;13649,66;13774,45;13624,25;156,77M;0
17.12.20;13667,25;13691,49;13725,84;13649,53;77,21M;0,01
16.12.20;13565,98;13416,29;13596,74;13412,41;77,80M;0,02
15.12.20;13362,87;13216,49;13374,96;13210,15;67,27M;0,01
14.12.20;13223,16;13224,26;13292,3;13190,53;63,02M;0,01
11.12.20;13114,3;13255,24;13265,61;13009,48;82,14M;-0,01
10.12.20;13295,73;13341,68;13370,44;13213,06;68,81M;0
09.12.20;13340,26;13344,14;13454,13;13327,87;77,31M;0
08.12.20;13278,49;13248,02;13297,49;13199,45;54,20M;0
07.12.20;13271;13255,78;13289,43;13163,26;54,32M;0
04.12.20;13298,96;13230,61;13315,37;13225,08;64,08M;0
03.12.20;13252,86;13304,83;13307,54;13223,93;64,31M;0
02.12.20;13313,24;13341,91;13359,27;13272,47;63,82M;-0,01
01.12.20;13382,3;13371,66;13434,3;13334,99;66,68M;0,01
30.11.20;13291,16;13270,51;13445,11;13256,76;107,37M;0
27.11.20;13335,68;13280,51;13364,17;13272,74;63,82M;0
26.11.20;13286,57;13315,21;13316,19;13274,89;42,95M;0
25.11.20;13289,8;13346,77;13346,96;13235,82;76,83M;0
24.11.20;13292,44;13254,42;13296,76;13192,32;82,73M;0,01
23.11.20;13126,97;13215,44;13312,42;13126,97;68,58M;0
20.11.20;13137,25;13054,64;13172,91;13054,64;70,13M;0
19.11.20;13086,16;13101,71;13138,14;13034,51;68,04M;-0,01
18.11.20;13201,89;13086,43;13213,63;13074,67;67,64M;0,01
17.11.20;13133,47;13130,54;13151,02;13050,41;68,59M;0
16.11.20;13138,61;13170,52;13277,45;13081,11;85,19M;0
13.11.20;13076,72;13036,97;13145,48;13004,82;79,17M;0
12.11.20;13052,95;13073,48;13168,09;13022,28;82,38M;-0,01
11.11.20;13216,18;13205,95;13244,32;13138,76;95,53M;0
10.11.20;13163,11;13109,77;13237,59;13018,43;142,55M;0,01
09.11.20;13095,97;12713,19;13297,05;12670,58;189,27M;0,05
06.11.20;12480,02;12531,74;12595,87;12370,08;80,48M;-0,01
05.11.20;12568,09;12420,88;12591,3;12398,59;87,08M;0,02
04.11.20;12324,22;11896,11;12329,96;11848,21;105,44M;0,02
03.11.20;12088,98;11858,81;12088,98;11851,03;86,77M;0,03
02.11.20;11788,28;11602,91;11838;11551,36;78,37M;0,02
30.10.20;11556,48;11472,61;11614,13;11450,08;85,60M;0
29.10.20;11598,07;11631,07;11707,43;11458,56;104,96M;0
28.10.20;11560,51;11848,31;11852,02;11457,12;137,19M;-0,04
27.10.20;12063,57;12206,42;12223,6;12034,8;87,41M;-0,01
26.10.20;12177,18;12303,41;12404,51;12174,22;81,60M;-0,04
23.10.20;12645,75;12517,98;12718,27;12514,99;55,67M;0,01
22.10.20;12543,06;12429,41;12583,02;12345,45;59,74M;0
21.10.20;12557,64;12764,45;12765,05;12545,59;62,62M;-0,01
20.10.20;12736,95;12819,15;12850,29;12725,45;61,47M;-0,01
19.10.20;12854,66;12948,63;13028,73;12820,26;48,58M;0
16.10.20;12908,99;12773,35;12955,86;12733,06;76,57M;0,02
15.10.20;12703,75;12826,13;12839,55;12599,82;78,93M;-0,02
14.10.20;13028,06;13012,69;13066,44;12975,12;52,93M;0
13.10.20;13018,99;13132,9;13132,9;12959,7;52,84M;-0,01
12.10.20;13138,41;13086,06;13151,8;13058,34;48,91M;0,01
09.10.20;13051,23;13070,04;13096,44;13009,98;58,95M;0
08.10.20;13042,21;13011,23;13100,85;12956,64;64,01M;0,01
07.10.20;12928,57;12901,29;12959,02;12837,11;65,53M;0
06.10.20;12906,02;12858,97;12966,09;12779,65;60,57M;0,01
05.10.20;12828,31;12824,05;12842,48;12727,75;56,73M;0,01
02.10.20;12689,04;12558,78;12690,25;12539,86;67,30M;0
01.10.20;12730,77;12812,08;12836,65;12671,23;87,11M;0
30.09.20;12760,73;12754,77;12869,96;12698,42;70,30M;-0,01
29.09.20;12825,82;12817,79;12859,14;12738,3;49,84M;0
28.09.20;12870,87;12673,73;12873,4;12660,15;72,43M;0,03
25.09.20;12469,2;12615,91;12622,77;12341,58;66,13M;-0,01
24.09.20;12606,57;12520,47;12684,8;12512,5;61,27M;0
23.09.20;12642,97;12737,32;12830,7;12642,97;60,25M;0
22.09.20;12594,39;12629,71;12698,12;12592,97;69,46M;0
21.09.20;12542,44;12998,9;12998,9;12505,16;119,64M;-0,04
18.09.20;13116,25;13210,86;13263,44;13116,25;185,86M;-0,01
17.09.20;13208,12;13060,18;13245,87;13035,94;55,92M;0
16.09.20;13255,37;13224,16;13277,23;13181,56;62,42M;0
15.09.20;13217,67;13220,81;13262,81;13138,2;60,48M;0
14.09.20;13193,66;13329,61;13339,14;13159,72;49,24M;0
11.09.20;13202,84;13198,74;13255,47;13117,46;57,03M;0
10.09.20;13208,89;13265,51;13297,71;13161,93;56,81M;0
09.09.20;13237,21;12990,52;13257,54;12973,46;73,66M;0,02
08.09.20;12968,33;13126,23;13147,52;12856,55;72,30M;-0,01
07.09.20;13100,28;12931,4;13117,61;12920,92;54,82M;0,02
04.09.20;12842,66;12916,12;13127,08;12753,69;94,28M;-0,02
03.09.20;13057,77;13354,72;13460,46;13004,83;81,70M;-0,01
02.09.20;13243,43;13071,66;13303,17;13062,17;80,77M;0,02
01.09.20;12974,25;13037,2;13127,28;12850,3;63,05M;0
31.08.20;12945,38;13103,93;13148,19;12923,76;59,56M;-0,01
28.08.20;13033,2;13140,6;13147,24;12951,26;63,77M;0
27.08.20;13096,36;13206,58;13218,05;13087,37;53,03M;-0,01
26.08.20;13190,15;13041,83;13192,32;13010,53;46,70M;0,01
25.08.20;13061,62;13136,77;13221,82;13060,87;55,97M;0
24.08.20;13066,54;12945,97;13104,31;12924,7;64,18M;0,02
21.08.20;12764,8;12879,45;12911,27;12633,71;72,00M;-0,01
20.08.20;12830;12829,39;12891,14;12755,52;54,74M;-0,01
19.08.20;12977,33;12838,63;12980,7;12833,8;52,63M;0,01
18.08.20;12881,76;12836,87;13052,84;12807;56,72M;0
17.08.20;12920,66;12924,88;12960,84;12847,85;44,40M;0
14.08.20;12901,34;12965,22;12971,08;12797,52;54,99M;-0,01
13.08.20;12993,71;13044,47;13075,25;12956,3;60,06M;-0,01
12.08.20;13058,63;12917,34;13101,12;12879,11;62,44M;0,01
11.08.20;12946,89;12806,97;13046,13;12802,06;77,57M;0,02
10.08.20;12687,53;12729,1;12753,12;12605,82;49,57M;0
07.08.20;12674,88;12634,79;12691,66;12517,44;57,76M;0,01
06.08.20;12591,68;12664,55;12799,21;12519,85;67,70M;-0,01
05.08.20;12660,25;12667,12;12757,03;12632,99;67,96M;0
04.08.20;12600,87;12744,13;12768,58;12528,07;65,61M;0
03.08.20;12646,98;12374,46;12698,56;12365,61;73,27M;0,03
31.07.20;12313,36;12403,1;12524,75;12313,36;81,41M;-0,01
30.07.20;12379,65;12762,12;12768,71;12253,92;103,74M;-0,03
29.07.20;12822,26;12819,63;12864,39;12789,97;70,23M;0
28.07.20;12835,28;12886,23;12936,01;12746,46;58,13M;0
27.07.20;12838,66;12865,75;12908,66;12811,44;60,60M;0
24.07.20;12838,06;12919,31;12935,5;12812,02;63,78M;-0,02
23.07.20;13103,39;13183,5;13217,73;13072,82;64,54M;0
22.07.20;13104,25;13165,29;13197,92;13067,06;68,19M;-0,01
21.07.20;13171,83;13194,93;13313,9;13147,3;92,17M;0,01
20.07.20;13046,92;12898,11;13063,69;12811,72;59,66M;0,01
17.07.20;12919,61;12915,27;12954,25;12870,27;75,18M;0
16.07.20;12874,97;12857,3;12919,23;12805,47;68,01M;0
15.07.20;12930,98;12812,11;12999,84;12773,44;78,62M;0,02
14.07.20;12697,36;12642,23;12697,91;12535,9;76,74M;-0,01
13.07.20;12799,97;12817,19;12836,41;12688,94;72,52M;0,01
10.07.20;12633,71;12442,22;12649,99;12416,69;72,73M;0,01
09.07.20;12489,46;12639,17;12709,68;12459,16;76,14M;0
08.07.20;12494,81;12542,58;12670,19;12463,22;74,36M;-0,01
07.07.20;12616,8;12660,09;12661,12;12525,18;78,79M;-0,01
06.07.20;12733,45;12774,77;12842,59;12655,21;78,19M;0,02
03.07.20;12528,18;12644,6;12649,98;12476,13;54,01M;-0,01
02.07.20;12608,46;12378,8;12658,17;12370,72;103,86M;0,03
01.07.20;12260,57;12391,72;12391,72;12095,11;81,13M;0
30.06.20;12310,93;12287,94;12350,35;12188,09;124,63M;0,01
29.06.20;12232,12;12090,41;12297,68;12045,26;121,31M;0,01
26.06.20;12089,39;12308,48;12347,45;12060,89;111,97M;-0,01
25.06.20;12177,87;12102,25;12236,46;11957,31;128,25M;0,01
24.06.20;12093,94;12459,81;12489,24;12093,94;102,78M;-0,03
23.06.20;12523,76;12360,09;12616,12;12332,1;113,42M;0,02
22.06.20;12262,97;12194,48;12399,37;12172,12;91,98M;-0,01
19.06.20;12330,76;12375,18;12447,15;12319,19;227,98M;0
18.06.20;12281,53;12347,49;12483,84;12189,67;154,82M;-0,01
17.06.20;12382,14;12312,44;12432,23;12288,17;102,04M;0,01
16.06.20;12315,66;12168,37;12434,27;12132,8;122,78M;0,03
15.06.20;11911,35;11661,36;11968,06;11597,82;99,88M;0
12.06.20;11949,28;11876,34;12172,63;11828,66;118,02M;0
11.06.20;11970,29;12223,42;12301,95;11970,29;133,28M;-0,04
10.06.20;12530,16;12719,15;12763,89;12471,06;112,49M;-0,01
09.06.20;12617,99;12859,83;12864,91;12502,45;145,98M;-0,02
08.06.20;12819,59;12722,68;12913,13;12670,95;140,37M;0
05.06.20;12847,68;12565,16;12858,79;12560,19;168,93M;0,03
04.06.20;12430,56;12390,03;12558,24;12326,44;138,86M;0
03.06.20;12487,36;12147,12;12507,41;12133,7;152,04M;0,04
02.06.20;12021,28;11896,7;12055,57;11850,34;143,10M;0,04
29.05.20;11586,85;11649,37;11729,98;11575,74;170,60M;-0,02
28.05.20;11781,13;11746,78;11813,14;11654,83;124,13M;0,01
27.05.20;11657,69;11530,2;11747,2;11519,77;168,97M;0,01
26.05.20;11504,65;11488,99;11544,35;11429,88;124,58M;0,01
25.05.20;11391,28;11186,04;11391,28;11118,12;72,13M;0,03
22.05.20;11073,87;10896,28;11138,15;10867,17;86,15M;0
21.05.20;11065,93;11088,12;11194,92;11036,91;73,57M;-0,01
20.05.20;11223,71;11029,33;11246,91;10978,57;98,83M;0,01
19.05.20;11075,29;11200,92;11201,18;10936,07;125,54M;0
18.05.20;11058,87;10683,86;11089,5;10677,52;118,99M;0,06
15.05.20;10465,17;10470,85;10547,19;10382,54;116,08M;0,01
14.05.20;10337,02;10418,04;10474,08;10160,89;133,62M;-0,02
13.05.20;10542,66;10669,99;10698,13;10530,32;108,74M;-0,03
12.05.20;10819,5;10777,74;10886,01;10772,58;88,86M;0
11.05.20;10824,99;10948,24;10986,22;10740,82;88,08M;-0,01
08.05.20;10904,48;10882,44;10918,32;10819,07;81,80M;0,01
07.05.20;10759,27;10640,77;10761,86;10617,23;102,15M;0,01
06.05.20;10606,2;10716,51;10773,86;10598,9;94,91M;-0,01
05.05.20;10729,46;10627,07;10736,95;10518,94;103,77M;0,03
04.05.20;10466,8;10543,36;10578,43;10426,06;140,42M;-0,04
30.04.20;10861,64;11195,21;11235,57;10839,3;162,73M;-0,02
29.04.20;11107,74;10812,74;11125,35;10789,52;145,35M;0,03
28.04.20;10795,63;10658,47;10897,82;10651,58;146,55M;0,01
27.04.20;10659,99;10551,07;10660,36;10523,1;122,48M;0,03
24.04.20;10336,09;10299,31;10486,47;10299,31;120,04M;-0,02
23.04.20;10513,79;10437,38;10608,39;10325,11;97,91M;0,01
22.04.20;10415,03;10370,25;10425,02;10321,2;92,39M;0,02
21.04.20;10249,85;10519,44;10524,73;10249,85;121,19M;-0,04
20.04.20;10675,9;10704,35;10707,31;10444,55;103,61M;0
17.04.20;10625,78;10607,35;10756,78;10542,71;143,34M;0,03
16.04.20;10301,54;10420,26;10438,37;10236,24;106,13M;0
15.04.20;10279,76;10678,19;10678,19;10243,11;133,09M;-0,04
14.04.20;10696,56;10733,97;10820,17;10658,96;106,04M;0,01
09.04.20;10564,74;10490,65;10649,79;10311,7;134,48M;0,02
08.04.20;10332,89;10301,56;10340,79;10198,22;102,43M;0
07.04.20;10356,7;10464,11;10590,41;10225,02;149,51M;0,03
06.04.20;10075,17;9889,03;10097,31;9841,49;126,69M;0,06
03.04.20;9525,77;9535,27;9626,72;9470,2;116,25M;0
02.04.20;9570,82;9587,45;9650,27;9337,02;144,23M;0
01.04.20;9544,75;9610,67;9686,46;9498,05;132,86M;-0,04
31.03.20;9935,84;9970,79;10096,42;9703,88;151,51M;0,01
30.03.20;9815,97;9725,88;9817,51;9453,79;131,12M;0,02
27.03.20;9632,52;9793,5;9886,18;9541,83;156,14M;-0,04
26.03.20;10000,96;9621,24;10000,96;9526,17;160,45M;0,01
25.03.20;9874,26;9987,37;10137,62;9460,91;204,69M;0,02
24.03.20;9700,57;9242,06;9700,57;9102,17;203,84M;0,11
23.03.20;8741,15;8536,33;9071,14;8480,28;197,21M;-0,02
20.03.20;8928,95;9080,49;9201,07;8838,3;286,47M;0,04
19.03.20;8610,43;8495,94;8668,48;8257,53;205,54M;0,02
18.03.20;8441,71;8613,35;8670,41;8400,18;207,56M;-0,06
17.03.20;8939,1;9141,17;9145,93;8423,56;220,09M;0,02
16.03.20;8742,25;8728,48;8967,11;8255,65;302,20M;-0,05
13.03.20;9232,08;9480,78;9985,74;9064,68;325,90M;0,01
12.03.20;9161,13;9863,99;9932,56;9139,12;390,48M;-0,12
11.03.20;10438,68;10601,85;10761,43;10390,51;216,71M;0
10.03.20;10475,49;10724,98;11032,29;10423,9;267,40M;-0,01
09.03.20;10625,02;10690,08;10995,22;10556,64;305,32M;-0,08
06.03.20;11541,87;11694,56;11769,85;11447,2;195,04M;-0,03
05.03.20;11944,72;12191,41;12207,77;11844,88;148,09M;-0,02
04.03.20;12127,69;11992,59;12199,82;11929,24;147,85M;0,01
03.03.20;11985,39;12013,06;12272,99;11906,82;195,94M;0,01
02.03.20;11857,87;12030,27;12121,6;11624,63;207,21M;0
28.02.20;11890,35;11891,87;12008,59;11724,12;274,62M;-0,04
27.02.20;12367,46;12526,6;12593,62;12211,63;191,24M;-0,03
26.02.20;12774,88;12682,16;12849,17;12368,05;163,62M;0
25.02.20;12790,49;13132,04;13132,04;12778,66;129,55M;-0,02
24.02.20;13035,24;13231,38;13236,58;12982,14;165,15M;-0,04
21.02.20;13579,33;13609,94;13689,23;13500,5;108,77M;-0,01
20.02.20;13664;13774,44;13788,41;13664;86,44M;-0,01
19.02.20;13789;13751,05;13789;13710,78;90,19M;0,01
18.02.20;13681,19;13668,94;13731,39;13660,45;82,09M;-0,01
17.02.20;13783,89;13770,67;13795,24;13754,04;57,40M;0
14.02.20;13744,21;13756,47;13788,51;13728,12;66,32M;0
13.02.20;13745,43;13695,93;13745,43;13576,96;92,09M;0
12.02.20;13749,78;13671,15;13758,7;13658,15;86,73M;0,01
11.02.20;13627,84;13604,74;13668,43;13557,96;104,75M;0,01
10.02.20;13494,03;13476;13501,74;13445,41;60,46M;0
07.02.20;13513,81;13530,77;13551,03;13463,98;87,04M;0
06.02.20;13574,82;13570,33;13606,97;13533,66;114,57M;0,01
05.02.20;13478,33;13224,27;13488,58;13223,14;108,45M;0,01
04.02.20;13281,74;13135,61;13282,63;13131,07;80,89M;0,02
03.02.20;13045,19;13033,17;13077,57;12987,53;81,39M;0
31.01.20;12981,97;13196,8;13208,47;12973,7;106,90M;-0,01
30.01.20;13157,12;13186,49;13262,18;13118,97;100,71M;-0,01
29.01.20;13345;13316,42;13371,3;13296,03;67,88M;0
28.01.20;13323,69;13274,01;13327,12;13163,36;91,83M;0,01
27.01.20;13204,77;13374,99;13399,42;13195,28;101,41M;-0,03
24.01.20;13576,68;13512,84;13604,85;13510,79;87,99M;0,01
23.01.20;13388,42;13455,9;13486,14;13382,23;90,75M;-0,01
22.01.20;13515,75;13601,65;13640,06;13498,03;73,13M;0
21.01.20;13555,87;13456,9;13560,68;13443,25;64,63M;0
20.01.20;13548,94;13503,83;13550,83;13487,21;52,88M;0
17.01.20;13526,13;13513,48;13557,78;13497,3;86,34M;0,01
16.01.20;13429,43;13463,46;13492,74;13382,98;39,61M;0
15.01.20;13432,3;13444,95;13458,91;13388,48;72,05M;0
14.01.20;13456,49;13439,2;13487,9;13362,2;74,56M;0
13.01.20;13451,52;13521,86;13529,21;13404,72;67,21M;0
10.01.20;13483,31;13533,46;13548,2;13483,31;77,94M;0
09.01.20;13495,06;13474,76;13523,34;13456,78;86,97M;0,01
08.01.20;13320,18;13140,49;13334,04;13106,27;88,18M;0,01
07.01.20;13226,83;13199,59;13283,88;13166,4;78,28M;0,01
06.01.20;13126,99;13085,49;13143,11;12948,17;71,78M;-0,01
03.01.20;13219,14;13266,39;13282,74;13120,72;80,79M;-0,01
02.01.20;13385,93;13233,71;13425,03;13225,16;75,34M;0,01
30.12.19;13249,01;13301,43;13316,62;13244,17;31,43M;-0,01
27.12.19;13337,11;13338,32;13381,44;13311,52;43,76M;0
23.12.19;13300,98;13304,77;13331,86;13285,55;56,22M;0
20.12.19;13318,9;13210,26;13324,11;13201,8;170,72M;0,01
19.12.19;13211,96;13226,7;13248,98;13140,22;84,02M;0
18.12.19;13222,16;13266,35;13286;13215,88;71,00M;0
17.12.19;13287,83;13391,27;13394,47;13269,43;79,26M;-0,01
16.12.19;13407,66;13349,86;13425,85;13338,38;71,20M;0,01
13.12.19;13282,72;13383,26;13423,41;13255,55;106,14M;0
12.12.19;13221,64;13167,56;13287,81;13105,07;84,00M;0,01
11.12.19;13146,74;13075,43;13169,77;13042,7;69,22M;0,01
10.12.19;13070,72;13065,83;13091,71;12886,55;80,06M;0
09.12.19;13105,61;13147,57;13170,77;13100,24;50,35M;0
06.12.19;13166,58;13087,51;13171,21;13055,98;60,14M;0,01
05.12.19;13054,8;13144,38;13188,64;13054,8;54,22M;-0,01
04.12.19;13140,57;12998,66;13157,36;12995,32;68,44M;0,01
03.12.19;12989,29;13039,61;13086,03;12927,07;87,00M;0
02.12.19;12964,68;13264,93;13338,25;12954,5;105,69M;-0,02
29.11.19;13236,38;13179,25;13290,33;13165,07;71,75M;0
28.11.19;13245,58;13247,61;13259,29;13215,71;36,77M;0
27.11.19;13287,07;13291,09;13314,92;13219,43;67,30M;0
26.11.19;13236,42;13256,4;13261,98;13193,75;89,58M;0
25.11.19;13246,45;13247,51;13268,97;13210,25;54,92M;0,01
22.11.19;13163,88;13145,77;13244,57;13120,63;74,72M;0
21.11.19;13137,7;13083;13171,85;13043,9;74,52M;0
20.11.19;13158,14;13127,45;13182,22;13071,33;68,74M;0
19.11.19;13221,12;13235,28;13374,27;13187,91;68,66M;0
