Row 	Latitude 	Longitude 	t 	Luftemperatur_Max
5606 	54.175 	7.892 	19670905 	17.3
5607 	54.175 	7.892 	19670906 	16.6
5608 	54.175 	7.892 	19670907 	16.5
5609 	54.175 	7.892 	19670908 	16.2
5610 	54.175 	7.892 	19670909 	15.8
5611 	54.175 	7.892 	19670910 	16.2
5612 	54.175 	7.892 	19670911 	17.1
5613 	54.175 	7.892 	19670912 	16.7
5614 	54.175 	7.892 	19670913 	17.5
5615 	54.175 	7.892 	19670914 	17.8
5616 	54.175 	7.892 	19670915 	17.6
5617 	54.175 	7.892 	19670916 	16.7
5618 	54.175 	7.892 	19670917 	16.3
5619 	54.175 	7.892 	19670918 	16.5
5620 	54.175 	7.892 	19670919 	16.5
5621 	54.175 	7.892 	19670920 	14.6
5622 	54.175 	7.892 	19670921 	15.1
5623 	54.175 	7.892 	19670922 	15.7
5624 	54.175 	7.892 	19670923 	16.3
5625 	54.175 	7.892 	19670924 	16.5
5626 	54.175 	7.892 	19670925 	17.2
5627 	54.175 	7.892 	19670926 	18.3
5628 	54.175 	7.892 	19670927 	19.0
5629 	54.175 	7.892 	19670928 	17.9
5630 	54.175 	7.892 	19670929 	17.8
5631 	54.175 	7.892 	19670930 	17.9
5632 	54.175 	7.892 	19671001 	16.7
5633 	54.175 	7.892 	19671002 	15.5
5634 	54.175 	7.892 	19671003 	15.8
5635 	54.175 	7.892 	19671004 	14.0
5636 	54.175 	7.892 	19671005 	14.0
5637 	54.175 	7.892 	19671006 	14.6
5638 	54.175 	7.892 	19671007 	15.8
5639 	54.175 	7.892 	19671008 	16.0
5640 	54.175 	7.892 	19671009 	15.8
5641 	54.175 	7.892 	19671010 	15.9
5642 	54.175 	7.892 	19671011 	16.1
5643 	54.175 	7.892 	19671012 	15.8
5644 	54.175 	7.892 	19671013 	15.5
5645 	54.175 	7.892 	19671014 	13.7
5646 	54.175 	7.892 	19671015 	14.3
5647 	54.175 	7.892 	19671016 	14.0
5648 	54.175 	7.892 	19671017 	16.1
5649 	54.175 	7.892 	19671018 	10.8
5650 	54.175 	7.892 	19671019 	11.3
5651 	54.175 	7.892 	19671020 	15.2
5652 	54.175 	7.892 	19671021 	14.7
5653 	54.175 	7.892 	19671022 	14.5
5654 	54.175 	7.892 	19671023 	13.0
5655 	54.175 	7.892 	19671024 	12.7
5656 	54.175 	7.892 	19671025 	13.0
5657 	54.175 	7.892 	19671026 	13.7
5658 	54.175 	7.892 	19671027 	12.9
5659 	54.175 	7.892 	19671028 	12.5
5660 	54.175 	7.892 	19671029 	12.2
5661 	54.175 	7.892 	19671030 	10.8
5662 	54.175 	7.892 	19671031 	10.2
5663 	54.175 	7.892 	19671101 	9.6
5664 	54.175 	7.892 	19671102 	11.4
5665 	54.175 	7.892 	19671103 	10.7
5666 	54.175 	7.892 	19671104 	11.2
5667 	54.175 	7.892 	19671105 	9.8
5668 	54.175 	7.892 	19671106 	9.5
5669 	54.175 	7.892 	19671107 	8.7
5670 	54.175 	7.892 	19671108 	8.7
5671 	54.175 	7.892 	19671109 	8.2
5672 	54.175 	7.892 	19671110 	10.0
5673 	54.175 	7.892 	19671111 	11.2
5674 	54.175 	7.892 	19671112 	11.7
5675 	54.175 	7.892 	19671113 	9.7
5676 	54.175 	7.892 	19671114 	9.4
5677 	54.175 	7.892 	19671115 	9.9
5678 	54.175 	7.892 	19671116 	10.0
5679 	54.175 	7.892 	19671117 	8.8
5680 	54.175 	7.892 	19671118 	9.8
5681 	54.175 	7.892 	19671119 	10.0
5682 	54.175 	7.892 	19671120 	7.5
5683 	54.175 	7.892 	19671121 	10.1
5684 	54.175 	7.892 	19671122 	10.0
5685 	54.175 	7.892 	19671123 	9.2
5686 	54.175 	7.892 	19671124 	8.2
5687 	54.175 	7.892 	19671125 	6.2
5688 	54.175 	7.892 	19671126 	6.5
5689 	54.175 	7.892 	19671127 	7.5
5690 	54.175 	7.892 	19671128 	8.3
5691 	54.175 	7.892 	19671129 	9.5
5692 	54.175 	7.892 	19671130 	8.9
5693 	54.175 	7.892 	19671201 	9.6
5694 	54.175 	7.892 	19671202 	9.6
5695 	54.175 	7.892 	19671203 	9.8
5696 	54.175 	7.892 	19671204 	9.3
5697 	54.175 	7.892 	19671205 	9.8
5698 	54.175 	7.892 	19671206 	7.0
5699 	54.175 	7.892 	19671207 	6.3
5700 	54.175 	7.892 	19671208 	5.2
5701 	54.175 	7.892 	19671209 	4.6
5702 	54.175 	7.892 	19671210 	0.2
5703 	54.175 	7.892 	19671211 	2.8
5704 	54.175 	7.892 	19671212 	7.4
5705 	54.175 	7.892 	19671213 	7.6
5706 	54.175 	7.892 	19671214 	7.9
5707 	54.175 	7.892 	19671215 	7.7
5708 	54.175 	7.892 	19671216 	7.2
5709 	54.175 	7.892 	19671217 	6.4
5710 	54.175 	7.892 	19671218 	5.3
5711 	54.175 	7.892 	19671219 	4.3
5712 	54.175 	7.892 	19671220 	4.4
5713 	54.175 	7.892 	19671221 	5.3
5714 	54.175 	7.892 	19671222 	7.4
5715 	54.175 	7.892 	19671223 	9.5
5716 	54.175 	7.892 	19671224 	7.6
5717 	54.175 	7.892 	19671225 	6.8
5718 	54.175 	7.892 	19671226 	5.8
5719 	54.175 	7.892 	19671227 	3.5
5720 	54.175 	7.892 	19671228 	7.1
5721 	54.175 	7.892 	19671229 	5.8
5722 	54.175 	7.892 	19671230 	5.0
5723 	54.175 	7.892 	19671231 	5.0
5724 	54.175 	7.892 	19680101 	4.7
5725 	54.175 	7.892 	19680102 	2.3
5726 	54.175 	7.892 	19680103 	2.1
5727 	54.175 	7.892 	19680104 	4.4
5728 	54.175 	7.892 	19680105 	3.0
5729 	54.175 	7.892 	19680106 	1.1
5730 	54.175 	7.892 	19680107 	1.4
5731 	54.175 	7.892 	19680108 	2.4
5732 	54.175 	7.892 	19680109 	-4.1
5733 	54.175 	7.892 	19680110 	3.6
5734 	54.175 	7.892 	19680111 	3.1
5735 	54.175 	7.892 	19680112 	-4.0
5736 	54.175 	7.892 	19680113 	-2.4
5737 	54.175 	7.892 	19680114 	4.8
5738 	54.175 	7.892 	19680115 	6.8
5739 	54.175 	7.892 	19680116 	7.1
5740 	54.175 	7.892 	19680117 	5.8
5741 	54.175 	7.892 	19680118 	5.0
5742 	54.175 	7.892 	19680119 	3.4
5743 	54.175 	7.892 	19680120 	4.3
5744 	54.175 	7.892 	19680121 	4.2
5745 	54.175 	7.892 	19680122 	5.0
5746 	54.175 	7.892 	19680123 	4.0
5747 	54.175 	7.892 	19680124 	4.5
5748 	54.175 	7.892 	19680125 	5.4
5749 	54.175 	7.892 	19680126 	5.3
5750 	54.175 	7.892 	19680127 	4.2
5751 	54.175 	7.892 	19680128 	4.4
5752 	54.175 	7.892 	19680129 	4.4
5753 	54.175 	7.892 	19680130 	5.3
5754 	54.175 	7.892 	19680131 	5.3
5755 	54.175 	7.892 	19680201 	5.3
5756 	54.175 	7.892 	19680202 	4.5
5757 	54.175 	7.892 	19680203 	3.2
5758 	54.175 	7.892 	19680204 	2.6
5759 	54.175 	7.892 	19680205 	2.6
5760 	54.175 	7.892 	19680206 	4.4
5761 	54.175 	7.892 	19680207 	4.6
5762 	54.175 	7.892 	19680208 	5.3
5763 	54.175 	7.892 	19680209 	3.2
5764 	54.175 	7.892 	19680210 	2.6
5765 	54.175 	7.892 	19680211 	2.4
5766 	54.175 	7.892 	19680212 	3.0
5767 	54.175 	7.892 	19680213 	4.4
5768 	54.175 	7.892 	19680214 	3.3
5769 	54.175 	7.892 	19680215 	4.3
5770 	54.175 	7.892 	19680216 	3.2
5771 	54.175 	7.892 	19680217 	3.1
5772 	54.175 	7.892 	19680218 	3.9
5773 	54.175 	7.892 	19680219 	4.9
5774 	54.175 	7.892 	19680220 	3.1
5775 	54.175 	7.892 	19680221 	1.4
5776 	54.175 	7.892 	19680222 	0.8
5777 	54.175 	7.892 	19680223 	0.9
5778 	54.175 	7.892 	19680224 	0.0
5779 	54.175 	7.892 	19680225 	-0.2
5780 	54.175 	7.892 	19680226 	2.3
5781 	54.175 	7.892 	19680227 	3.6
5782 	54.175 	7.892 	19680228 	1.8
5783 	54.175 	7.892 	19680229 	1.5
5784 	54.175 	7.892 	19680301 	1.4
5785 	54.175 	7.892 	19680302 	2.6
5786 	54.175 	7.892 	19680303 	1.4
5787 	54.175 	7.892 	19680304 	5.1
5788 	54.175 	7.892 	19680305 	4.7
5789 	54.175 	7.892 	19680306 	4.8
5790 	54.175 	7.892 	19680307 	2.4
5791 	54.175 	7.892 	19680308 	4.4
5792 	54.175 	7.892 	19680309 	4.4
5793 	54.175 	7.892 	19680310 	3.6
5794 	54.175 	7.892 	19680311 	3.0
5795 	54.175 	7.892 	19680312 	3.7
5796 	54.175 	7.892 	19680313 	4.6
5797 	54.175 	7.892 	19680314 	4.3
5798 	54.175 	7.892 	19680315 	4.4
5799 	54.175 	7.892 	19680316 	4.5
5800 	54.175 	7.892 	19680317 	5.3
5801 	54.175 	7.892 	19680318 	5.0
5802 	54.175 	7.892 	19680319 	5.6
5803 	54.175 	7.892 	19680320 	7.3
5804 	54.175 	7.892 	19680321 	6.0
5805 	54.175 	7.892 	19680322 	5.5
5806 	54.175 	7.892 	19680323 	7.5
5807 	54.175 	7.892 	19680324 	9.6
5808 	54.175 	7.892 	19680325 	8.0
5809 	54.175 	7.892 	19680326 	6.8
5810 	54.175 	7.892 	19680327 	7.0
5811 	54.175 	7.892 	19680328 	10.4
5812 	54.175 	7.892 	19680329 	12.0
5813 	54.175 	7.892 	19680330 	11.0
5814 	54.175 	7.892 	19680331 	6.1
5815 	54.175 	7.892 	19680401 	6.8
5816 	54.175 	7.892 	19680402 	7.8
5817 	54.175 	7.892 	19680403 	5.7
5818 	54.175 	7.892 	19680404 	5.2
5819 	54.175 	7.892 	19680405 	4.9
5820 	54.175 	7.892 	19680406 	5.0
5821 	54.175 	7.892 	19680407 	4.6
5822 	54.175 	7.892 	19680408 	5.2
5823 	54.175 	7.892 	19680409 	6.8
5824 	54.175 	7.892 	19680410 	5.6
5825 	54.175 	7.892 	19680411 	6.7
5826 	54.175 	7.892 	19680412 	6.7
5827 	54.175 	7.892 	19680413 	8.7
5828 	54.175 	7.892 	19680414 	9.1
5829 	54.175 	7.892 	19680415 	9.3
5830 	54.175 	7.892 	19680416 	10.4
5831 	54.175 	7.892 	19680417 	11.8
5832 	54.175 	7.892 	19680418 	14.2
5833 	54.175 	7.892 	19680419 	12.3
5834 	54.175 	7.892 	19680420 	15.0
5835 	54.175 	7.892 	19680421 	19.2
5836 	54.175 	7.892 	19680422 	13.7
5837 	54.175 	7.892 	19680423 	11.5
5838 	54.175 	7.892 	19680424 	7.5
5839 	54.175 	7.892 	19680425 	9.3
5840 	54.175 	7.892 	19680426 	8.6
5841 	54.175 	7.892 	19680427 	12.4
5842 	54.175 	7.892 	19680428 	13.4
5843 	54.175 	7.892 	19680429 	13.6
5844 	54.175 	7.892 	19680430 	10.7
5845 	54.175 	7.892 	19680501 	10.3
5846 	54.175 	7.892 	19680502 	9.4
5847 	54.175 	7.892 	19680503 	9.2
5848 	54.175 	7.892 	19680504 	11.0
5849 	54.175 	7.892 	19680505 	10.8
5850 	54.175 	7.892 	19680506 	10.4
5851 	54.175 	7.892 	19680507 	9.4
5852 	54.175 	7.892 	19680508 	8.7
5853 	54.175 	7.892 	19680509 	11.8
5854 	54.175 	7.892 	19680510 	10.6
5855 	54.175 	7.892 	19680511 	10.8
5856 	54.175 	7.892 	19680512 	9.3
5857 	54.175 	7.892 	19680513 	9.6
5858 	54.175 	7.892 	19680514 	9.4
5859 	54.175 	7.892 	19680515 	8.9
5860 	54.175 	7.892 	19680516 	9.0
5861 	54.175 	7.892 	19680517 	9.8
5862 	54.175 	7.892 	19680518 	9.8
5863 	54.175 	7.892 	19680519 	9.0
5864 	54.175 	7.892 	19680520 	9.8
5865 	54.175 	7.892 	19680521 	10.6
5866 	54.175 	7.892 	19680522 	14.5
5867 	54.175 	7.892 	19680523 	13.3
5868 	54.175 	7.892 	19680524 	13.2
5869 	54.175 	7.892 	19680525 	13.8
5870 	54.175 	7.892 	19680526 	14.0
5871 	54.175 	7.892 	19680527 	15.5
5872 	54.175 	7.892 	19680528 	14.6
5873 	54.175 	7.892 	19680529 	15.0
5874 	54.175 	7.892 	19680530 	15.0
5875 	54.175 	7.892 	19680531 	13.4
5876 	54.175 	7.892 	19680601 	17.4
5877 	54.175 	7.892 	19680602 	16.5
5878 	54.175 	7.892 	19680603 	14.5
5879 	54.175 	7.892 	19680604 	17.8
5880 	54.175 	7.892 	19680605 	16.4
5881 	54.175 	7.892 	19680606 	14.9
5882 	54.175 	7.892 	19680607 	14.4
5883 	54.175 	7.892 	19680608 	12.4
5884 	54.175 	7.892 	19680609 	14.0
5885 	54.175 	7.892 	19680610 	14.1
5886 	54.175 	7.892 	19680611 	15.7
5887 	54.175 	7.892 	19680612 	17.5
5888 	54.175 	7.892 	19680613 	18.5
5889 	54.175 	7.892 	19680614 	19.8
5890 	54.175 	7.892 	19680615 	20.3
5891 	54.175 	7.892 	19680616 	22.3
5892 	54.175 	7.892 	19680617 	23.8
5893 	54.175 	7.892 	19680618 	19.6
5894 	54.175 	7.892 	19680619 	19.7
5895 	54.175 	7.892 	19680620 	17.4
5896 	54.175 	7.892 	19680621 	15.6
5897 	54.175 	7.892 	19680622 	16.0
5898 	54.175 	7.892 	19680623 	18.3
5899 	54.175 	7.892 	19680624 	15.4
5900 	54.175 	7.892 	19680625 	15.6
5901 	54.175 	7.892 	19680626 	15.6
5902 	54.175 	7.892 	19680627 	16.3
5903 	54.175 	7.892 	19680628 	15.5
5904 	54.175 	7.892 	19680629 	15.0
5905 	54.175 	7.892 	19680630 	18.3
5906 	54.175 	7.892 	19680701 	20.8
5907 	54.175 	7.892 	19680702 	22.0
5908 	54.175 	7.892 	19680703 	20.0
5909 	54.175 	7.892 	19680704 	18.5
5910 	54.175 	7.892 	19680705 	17.4
5911 	54.175 	7.892 	19680706 	18.2
5912 	54.175 	7.892 	19680707 	17.5
5913 	54.175 	7.892 	19680708 	15.3
5914 	54.175 	7.892 	19680709 	15.4
5915 	54.175 	7.892 	19680710 	15.3
5916 	54.175 	7.892 	19680711 	17.0
5917 	54.175 	7.892 	19680712 	15.2
5918 	54.175 	7.892 	19680713 	17.0
5919 	54.175 	7.892 	19680714 	19.2
5920 	54.175 	7.892 	19680715 	18.0
5921 	54.175 	7.892 	19680716 	15.7
5922 	54.175 	7.892 	19680717 	17.8
5923 	54.175 	7.892 	19680718 	18.0
5924 	54.175 	7.892 	19680719 	15.7
5925 	54.175 	7.892 	19680720 	15.6
5926 	54.175 	7.892 	19680721 	18.0
5927 	54.175 	7.892 	19680722 	15.9
5928 	54.175 	7.892 	19680723 	17.6
5929 	54.175 	7.892 	19680724 	17.7
5930 	54.175 	7.892 	19680725 	16.3
5931 	54.175 	7.892 	19680726 	18.6
5932 	54.175 	7.892 	19680727 	19.0
5933 	54.175 	7.892 	19680728 	17.4
5934 	54.175 	7.892 	19680729 	18.3
5935 	54.175 	7.892 	19680730 	19.6
5936 	54.175 	7.892 	19680731 	22.3
5937 	54.175 	7.892 	19680801 	22.5
5938 	54.175 	7.892 	19680802 	22.3
5939 	54.175 	7.892 	19680803 	21.2
5940 	54.175 	7.892 	19680804 	20.9
5941 	54.175 	7.892 	19680805 	22.0
5942 	54.175 	7.892 	19680806 	23.2
5943 	54.175 	7.892 	19680807 	21.2
5944 	54.175 	7.892 	19680808 	20.7
5945 	54.175 	7.892 	19680809 	21.4
5946 	54.175 	7.892 	19680810 	19.5
5947 	54.175 	7.892 	19680811 	17.6
5948 	54.175 	7.892 	19680812 	16.5
5949 	54.175 	7.892 	19680813 	18.5
5950 	54.175 	7.892 	19680814 	17.2
5951 	54.175 	7.892 	19680815 	15.2
5952 	54.175 	7.892 	19680816 	16.4
5953 	54.175 	7.892 	19680817 	16.7
5954 	54.175 	7.892 	19680818 	16.3
5955 	54.175 	7.892 	19680819 	15.7
5956 	54.175 	7.892 	19680820 	16.1
5957 	54.175 	7.892 	19680821 	18.8
5958 	54.175 	7.892 	19680822 	19.5
5959 	54.175 	7.892 	19680823 	19.5
5960 	54.175 	7.892 	19680824 	19.5
5961 	54.175 	7.892 	19680825 	18.9
5962 	54.175 	7.892 	19680826 	20.5
5963 	54.175 	7.892 	19680827 	18.9
5964 	54.175 	7.892 	19680828 	19.3
5965 	54.175 	7.892 	19680829 	18.0
5966 	54.175 	7.892 	19680830 	19.4
5967 	54.175 	7.892 	19680831 	17.5
5968 	54.175 	7.892 	19680901 	18.1
5969 	54.175 	7.892 	19680902 	19.6
5970 	54.175 	7.892 	19680903 	19.1
5971 	54.175 	7.892 	19680904 	17.9
5972 	54.175 	7.892 	19680905 	17.5
5973 	54.175 	7.892 	19680906 	18.8
5974 	54.175 	7.892 	19680907 	18.5
5975 	54.175 	7.892 	19680908 	17.6
5976 	54.175 	7.892 	19680909 	19.9
5977 	54.175 	7.892 	19680910 	20.4
5978 	54.175 	7.892 	19680911 	20.1
5979 	54.175 	7.892 	19680912 	18.5
5980 	54.175 	7.892 	19680913 	17.0
5981 	54.175 	7.892 	19680914 	16.8
5982 	54.175 	7.892 	19680915 	15.9
5983 	54.175 	7.892 	19680916 	14.7
5984 	54.175 	7.892 	19680917 	13.7
5985 	54.175 	7.892 	19680918 	16.0
5986 	54.175 	7.892 	19680919 	16.1
5987 	54.175 	7.892 	19680920 	15.5
5988 	54.175 	7.892 	19680921 	15.5
5989 	54.175 	7.892 	19680922 	16.0
5990 	54.175 	7.892 	19680923 	15.0
5991 	54.175 	7.892 	19680924 	15.3
5992 	54.175 	7.892 	19680925 	14.3
5993 	54.175 	7.892 	19680926 	15.5
5994 	54.175 	7.892 	19680927 	17.1
5995 	54.175 	7.892 	19680928 	16.6
5996 	54.175 	7.892 	19680929 	15.6
5997 	54.175 	7.892 	19680930 	14.5
5998 	54.175 	7.892 	19681001 	13.6
5999 	54.175 	7.892 	19681002 	15.3
6000 	54.175 	7.892 	19681003 	15.8
6001 	54.175 	7.892 	19681004 	14.9
6002 	54.175 	7.892 	19681005 	14.5
6003 	54.175 	7.892 	19681006 	15.6
6004 	54.175 	7.892 	19681007 	12.4
6005 	54.175 	7.892 	19681008 	12.4
6006 	54.175 	7.892 	19681009 	15.1
6007 	54.175 	7.892 	19681010 	15.3
6008 	54.175 	7.892 	19681011 	15.4
6009 	54.175 	7.892 	19681012 	16.0
6010 	54.175 	7.892 	19681013 	15.1
6011 	54.175 	7.892 	19681014 	14.7
6012 	54.175 	7.892 	19681015 	13.3
6013 	54.175 	7.892 	19681016 	12.7
6014 	54.175 	7.892 	19681017 	12.8
6015 	54.175 	7.892 	19681018 	12.9
6016 	54.175 	7.892 	19681019 	10.7
6017 	54.175 	7.892 	19681020 	12.8
6018 	54.175 	7.892 	19681021 	13.7
6019 	54.175 	7.892 	19681022 	14.1
6020 	54.175 	7.892 	19681023 	13.0
6021 	54.175 	7.892 	19681024 	13.3
6022 	54.175 	7.892 	19681025 	12.3
6023 	54.175 	7.892 	19681026 	10.3
6024 	54.175 	7.892 	19681027 	12.6
6025 	54.175 	7.892 	19681028 	12.8
6026 	54.175 	7.892 	19681029 	13.8
6027 	54.175 	7.892 	19681030 	14.0
6028 	54.175 	7.892 	19681031 	15.8
6029 	54.175 	7.892 	19681101 	14.9
6030 	54.175 	7.892 	19681102 	15.5
6031 	54.175 	7.892 	19681103 	13.5
6032 	54.175 	7.892 	19681104 	9.3
6033 	54.175 	7.892 	19681105 	8.6
6034 	54.175 	7.892 	19681106 	7.0
6035 	54.175 	7.892 	19681107 	6.3
6036 	54.175 	7.892 	19681108 	6.0
6037 	54.175 	7.892 	19681109 	7.7
6038 	54.175 	7.892 	19681110 	8.6
6039 	54.175 	7.892 	19681111 	7.9
6040 	54.175 	7.892 	19681112 	7.9
6041 	54.175 	7.892 	19681113 	7.5
6042 	54.175 	7.892 	19681114 	6.7
6043 	54.175 	7.892 	19681115 	2.5
6044 	54.175 	7.892 	19681116 	4.3
6045 	54.175 	7.892 	19681117 	5.2
6046 	54.175 	7.892 	19681118 	6.4
6047 	54.175 	7.892 	19681119 	7.6
6048 	54.175 	7.892 	19681120 	6.5
6049 	54.175 	7.892 	19681121 	6.6
6050 	54.175 	7.892 	19681122 	7.3
6051 	54.175 	7.892 	19681123 	8.7
6052 	54.175 	7.892 	19681124 	10.1
6053 	54.175 	7.892 	19681125 	9.8
6054 	54.175 	7.892 	19681126 	10.2
6055 	54.175 	7.892 	19681127 	10.3
6056 	54.175 	7.892 	19681128 	9.8
6057 	54.175 	7.892 	19681129 	9.0
6058 	54.175 	7.892 	19681130 	6.7
6059 	54.175 	7.892 	19681201 	6.7
6060 	54.175 	7.892 	19681202 	5.3
6061 	54.175 	7.892 	19681203 	2.7
6062 	54.175 	7.892 	19681204 	1.9
6063 	54.175 	7.892 	19681205 	3.0
6064 	54.175 	7.892 	19681206 	3.2
6065 	54.175 	7.892 	19681207 	1.2
6066 	54.175 	7.892 	19681208 	3.4
6067 	54.175 	7.892 	19681209 	3.2
6068 	54.175 	7.892 	19681210 	2.7
6069 	54.175 	7.892 	19681211 	-0.4
6070 	54.175 	7.892 	19681212 	0.6
6071 	54.175 	7.892 	19681213 	2.4
6072 	54.175 	7.892 	19681214 	2.6
6073 	54.175 	7.892 	19681215 	2.0
6074 	54.175 	7.892 	19681216 	3.4
6075 	54.175 	7.892 	19681217 	4.2
6076 	54.175 	7.892 	19681218 	3.2
6077 	54.175 	7.892 	19681219 	5.5
6078 	54.175 	7.892 	19681220 	5.3
6079 	54.175 	7.892 	19681221 	6.7
6080 	54.175 	7.892 	19681222 	7.3
6081 	54.175 	7.892 	19681223 	7.3
6082 	54.175 	7.892 	19681224 	6.5
6083 	54.175 	7.892 	19681225 	5.8
6084 	54.175 	7.892 	19681226 	3.7
6085 	54.175 	7.892 	19681227 	2.4
6086 	54.175 	7.892 	19681228 	-0.3
6087 	54.175 	7.892 	19681229 	-0.4
6088 	54.175 	7.892 	19681230 	-1.7
6089 	54.175 	7.892 	19681231 	3.7
6090 	54.175 	7.892 	19690101 	6.1
6091 	54.175 	7.892 	19690102 	7.3
6092 	54.175 	7.892 	19690103 	4.4
6093 	54.175 	7.892 	19690104 	1.0
6094 	54.175 	7.892 	19690105 	2.4
6095 	54.175 	7.892 	19690106 	1.0
6096 	54.175 	7.892 	19690107 	-1.8
6097 	54.175 	7.892 	19690108 	-0.8
6098 	54.175 	7.892 	19690109 	-1.7
6099 	54.175 	7.892 	19690110 	0.7
6100 	54.175 	7.892 	19690111 	1.9
6101 	54.175 	7.892 	19690112 	3.7
6102 	54.175 	7.892 	19690113 	5.3
6103 	54.175 	7.892 	19690114 	5.3
6104 	54.175 	7.892 	19690115 	4.7
6105 	54.175 	7.892 	19690116 	4.6
6106 	54.175 	7.892 	19690117 	4.9
6107 	54.175 	7.892 	19690118 	4.6
6108 	54.175 	7.892 	19690119 	5.0
6109 	54.175 	7.892 	19690120 	4.9
6110 	54.175 	7.892 	19690121 	3.7
6111 	54.175 	7.892 	19690122 	6.4
6112 	54.175 	7.892 	19690123 	6.1
6113 	54.175 	7.892 	19690124 	5.5
6114 	54.175 	7.892 	19690125 	6.1
6115 	54.175 	7.892 	19690126 	6.0
6116 	54.175 	7.892 	19690127 	5.3
6117 	54.175 	7.892 	19690128 	6.3
6118 	54.175 	7.892 	19690129 	5.7
6119 	54.175 	7.892 	19690130 	5.7
6120 	54.175 	7.892 	19690131 	5.8
6121 	54.175 	7.892 	19690201 	4.1
6122 	54.175 	7.892 	19690202 	4.7
6123 	54.175 	7.892 	19690203 	4.2
6124 	54.175 	7.892 	19690204 	3.7
6125 	54.175 	7.892 	19690205 	4.8
6126 	54.175 	7.892 	19690206 	3.7
6127 	54.175 	7.892 	19690207 	2.2
6128 	54.175 	7.892 	19690208 	3.0
6129 	54.175 	7.892 	19690209 	3.3
6130 	54.175 	7.892 	19690210 	2.2
6131 	54.175 	7.892 	19690211 	-0.6
6132 	54.175 	7.892 	19690212 	-1.4
6133 	54.175 	7.892 	19690213 	-2.0
6134 	54.175 	7.892 	19690214 	-2.8
6135 	54.175 	7.892 	19690215 	-3.6
6136 	54.175 	7.892 	19690216 	-0.8
6137 	54.175 	7.892 	19690217 	-0.6
6138 	54.175 	7.892 	19690218 	-0.8
6139 	54.175 	7.892 	19690219 	-0.9
6140 	54.175 	7.892 	19690220 	-0.6
6141 	54.175 	7.892 	19690221 	3.6
6142 	54.175 	7.892 	19690222 	4.2
6143 	54.175 	7.892 	19690223 	3.0
6144 	54.175 	7.892 	19690224 	1.2
6145 	54.175 	7.892 	19690225 	0.6
6146 	54.175 	7.892 	19690226 	0.1
6147 	54.175 	7.892 	19690227 	0.6
6148 	54.175 	7.892 	19690228 	1.5
6149 	54.175 	7.892 	19690301 	1.1
6150 	54.175 	7.892 	19690302 	1.5
6151 	54.175 	7.892 	19690303 	0.0
6152 	54.175 	7.892 	19690304 	0.4
6153 	54.175 	7.892 	19690305 	1.5
6154 	54.175 	7.892 	19690306 	3.0
6155 	54.175 	7.892 	19690307 	3.9
6156 	54.175 	7.892 	19690308 	4.4
6157 	54.175 	7.892 	19690309 	4.6
6158 	54.175 	7.892 	19690310 	3.5
6159 	54.175 	7.892 	19690311 	2.6
6160 	54.175 	7.892 	19690312 	2.2
6161 	54.175 	7.892 	19690313 	0.8
6162 	54.175 	7.892 	19690314 	-0.3
6163 	54.175 	7.892 	19690315 	0.8
6164 	54.175 	7.892 	19690316 	-0.3
6165 	54.175 	7.892 	19690317 	-0.6
6166 	54.175 	7.892 	19690318 	-0.7
6167 	54.175 	7.892 	19690319 	2.0
6168 	54.175 	7.892 	19690320 	3.2
6169 	54.175 	7.892 	19690321 	3.4
6170 	54.175 	7.892 	19690322 	2.6
6171 	54.175 	7.892 	19690323 	2.1
6172 	54.175 	7.892 	19690324 	1.4
6173 	54.175 	7.892 	19690325 	1.3
6174 	54.175 	7.892 	19690326 	1.8
6175 	54.175 	7.892 	19690327 	2.6
6176 	54.175 	7.892 	19690328 	3.4
6177 	54.175 	7.892 	19690329 	2.9
6178 	54.175 	7.892 	19690330 	3.8
6179 	54.175 	7.892 	19690331 	3.3
6180 	54.175 	7.892 	19690401 	3.8
6181 	54.175 	7.892 	19690402 	4.4
6182 	54.175 	7.892 	19690403 	5.1
6183 	54.175 	7.892 	19690404 	7.4
6184 	54.175 	7.892 	19690405 	3.8
6185 	54.175 	7.892 	19690406 	6.7
6186 	54.175 	7.892 	19690407 	9.3
6187 	54.175 	7.892 	19690408 	9.9
6188 	54.175 	7.892 	19690409 	12.1
6189 	54.175 	7.892 	19690410 	8.6
6190 	54.175 	7.892 	19690411 	6.2
6191 	54.175 	7.892 	19690412 	6.7
6192 	54.175 	7.892 	19690413 	4.1
6193 	54.175 	7.892 	19690414 	4.6
6194 	54.175 	7.892 	19690415 	5.3
6195 	54.175 	7.892 	19690416 	4.9
6196 	54.175 	7.892 	19690417 	5.8
6197 	54.175 	7.892 	19690418 	5.7
6198 	54.175 	7.892 	19690419 	3.9
6199 	54.175 	7.892 	19690420 	5.4
6200 	54.175 	7.892 	19690421 	9.0
6201 	54.175 	7.892 	19690422 	7.9
6202 	54.175 	7.892 	19690423 	6.8
6203 	54.175 	7.892 	19690424 	8.9
6204 	54.175 	7.892 	19690425 	9.3
6205 	54.175 	7.892 	19690426 	10.9
6206 	54.175 	7.892 	19690427 	9.5
6207 	54.175 	7.892 	19690428 	11.1
6208 	54.175 	7.892 	19690429 	7.8
6209 	54.175 	7.892 	19690430 	9.0
6210 	54.175 	7.892 	19690501 	9.5
6211 	54.175 	7.892 	19690502 	7.4
