"nm" "bkm" "wfl" "SBez" "lage.15" "Makrolage" "NeuerVertrag" "dauermv" "gew.HH_Total" "gew.HH_Erw" "gew.md"
"1862" 1002 1161.43 83 "Ramersdorf-Perlach" 2 0 1 34 1.08798410055326 1.08272083389015 0.961135367784455
"1863" 925 1021.2 64 "Ramersdorf-Perlach" 3 0 0 48 1.08798410055326 1.08272083389015 0.961135367784455
"1864" 1175.54 1318.8 80 "Ramersdorf-Perlach" 3 0 1 54 0.543992050276629 0.541360416945076 0.961135367784455
"1865" 880 1070 63 "Ramersdorf-Perlach" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1866" 655 751.99 63 "Ramersdorf-Perlach" 2 0 0 456 1.08798410055326 1.08272083389015 1.18452668384622
"1867" 1110 1227.4 60 "Ramersdorf-Perlach" 2 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"1868" 522.7 741.44 78 "Ramersdorf-Perlach" 2 0 0 243 0.543992050276629 0.541360416945076 1.18452668384622
"1869" 2250 2550 147 "Ramersdorf-Perlach" 3 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1870" 695 785.98 54 "Ramersdorf-Perlach" 2 0 1 36 0.543992050276629 0.541360416945076 0.961135367784455
"1871" 621 717.38 53 "Ramersdorf-Perlach" 2 0 0 145 1.08798410055326 1.08272083389015 1.0008582768322
"1872" 722 817.1 57 "Ramersdorf-Perlach" 2 0 0 59 1.08798410055326 1.08272083389015 0.961135367784455
"1873" 670 768.4 51 "Ramersdorf-Perlach" 2 0 1 52 1.08798410055326 1.08272083389015 0.961135367784455
"1874" 780 860 45 "Ramersdorf-Perlach" 2 0 0 113 1.08798410055326 1.08272083389015 0.961135367784455
"1875" 888.71 999.45 98 "Obergiesing" 2 0 0 196 0.543992050276629 0.541360416945076 1.0008582768322
"1876" 1200 1315 55 "Obergiesing" 2 0 0 48 0.543992050276629 0.541360416945076 0.961135367784455
"1877" 1185 1341 100 "Obergiesing" 2 0 0 101 1.08798410055326 1.08272083389015 0.961135367784455
"1878" 1050 1201.08 68 "Obergiesing" 2 0 1 27 1.08798410055326 1.08272083389015 0.961135367784455
"1879" 1100 1180.48 72 "Obergiesing" 3 0 1 47 0.543992050276629 0.541360416945076 0.961135367784455
"1880" 676 675.55 67 "Obergiesing" 2 0 0 384 1.08798410055326 1.08272083389015 1.18452668384622
"1881" 2208 2318 98 "Obergiesing" 2 0 0 18 1.08798410055326 1.08272083389015 0.961135367784455
"1882" 845 983.3 55 "Obergiesing" 2 0 1 46 1.08798410055326 1.08272083389015 0.961135367784455
"1883" 750 849 60 "Obergiesing" 2 0 0 100 1.08798410055326 1.08272083389015 0.961135367784455
"1884" 820 1107 69 "Obergiesing" 2 0 1 55 1.08798410055326 1.08272083389015 0.961135367784455
"1885" 590 686.13 41 "Obergiesing" 2 0 0 28 0.543992050276629 0.541360416945076 0.961135367784455
"1886" 911 931.7 110 "Obergiesing" 2 0 0 346 1.08798410055326 1.08272083389015 1.18452668384622
"1887" 735 877.84 58 "Obergiesing" 2 0 1 36 1.08798410055326 1.08272083389015 0.961135367784455
"1888" 590 662.8 40 "Obergiesing" 2 0 0 33 1.08798410055326 1.08272083389015 0.961135367784455
"1889" 779 826.43 41 "Obergiesing" 2 0 0 42 1.08798410055326 1.08272083389015 0.961135367784455
"1890" 900 990 74 "Obergiesing" 2 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"1891" 792 848.5 50 "Obergiesing" 2 0 0 74 0.543992050276629 0.541360416945076 0.961135367784455
"1892" 1600 1900 76 "Obergiesing" 2 0 1 10 0.543992050276629 0.541360416945076 0.961135367784455
"1893" 702.7 795.65 55 "Obergiesing" 2 0 0 154 1.08798410055326 1.08272083389015 1.0008582768322
"1894" 940 1008.5 82 "Obergiesing" 3 0 0 133 1.08798410055326 1.08272083389015 1.0008582768322
"1895" 810 970 60 "Obergiesing" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1896" 680 770 50 "Obergiesing" 2 0 1 53 1.08798410055326 1.08272083389015 0.961135367784455
"1897" 980 1126.14 51 "Obergiesing" 2 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"1898" 770 862.38 38 "Obergiesing" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1899" 1100 1192.5 90 "Obergiesing" 2 0 0 156 1.08798410055326 1.08272083389015 1.0008582768322
"1900" 850 990 59 "Obergiesing" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1901" 600.52 665 62 "Obergiesing" 2 0 0 140 1.08798410055326 1.08272083389015 1.0008582768322
"1902" 663.51 727.92 57 "Obergiesing" 2 0 0 98 1.08798410055326 1.08272083389015 0.961135367784455
"1903" 696.38 798.88 57 "Obergiesing" 2 0 0 143 1.08798410055326 1.08272083389015 1.0008582768322
"1904" 488 569.76 32 "Obergiesing" 2 0 0 180 1.08798410055326 1.08272083389015 1.0008582768322
"1905" 1350 1472.92 82 "Obergiesing" 2 0 0 92 1.08798410055326 1.08272083389015 0.961135367784455
"1906" 1670 1748.6 120 "Obergiesing" 2 0 0 13 0.543992050276629 0.541360416945076 0.961135367784455
"1907" 633 698 50 "Obergiesing" 2 0 0 515 0.543992050276629 0.541360416945076 1.18452668384622
"1908" 992.16 1097.16 105 "Obergiesing" 2 0 0 103 1.08798410055326 1.08272083389015 0.961135367784455
"1909" 1040 1213.7 78 "Obergiesing" 2 0 0 76 1.08798410055326 1.08272083389015 0.961135367784455
"1910" 1340 1464 100 "Obergiesing" 2 0 0 201 1.08798410055326 1.08272083389015 1.0008582768322
"1911" 1000 1171 59 "Obergiesing" 2 0 0 21 1.08798410055326 1.08272083389015 0.961135367784455
"1912" 533 589.5 50 "Obergiesing" 3 0 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"1913" 1033.93 1121.48 113 "Obergiesing" 2 0 0 113 1.08798410055326 1.08272083389015 0.961135367784455
"1914" 895 975 77 "Obergiesing" 2 0 0 196 1.08798410055326 1.08272083389015 1.0008582768322
"1915" 771 904.25 71 "Obergiesing" 2 0 0 122 1.08798410055326 1.08272083389015 1.0008582768322
"1916" 1200 1290 70 "Obergiesing" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1917" 1543 1687.96 96 "Obergiesing" 3 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"1918" 1380 1620 83 "Obergiesing" 2 0 0 56 0.543992050276629 0.541360416945076 0.961135367784455
"1919" 568 732.02 46 "Obergiesing" 2 0 1 18 0.543992050276629 0.541360416945076 0.961135367784455
"1920" 630 710 38 "Obergiesing" 2 0 1 64 1.08798410055326 1.08272083389015 0.961135367784455
"1921" 560 612.8 40 "Obergiesing" 2 0 1 24 1.08798410055326 1.08272083389015 0.961135367784455
"1922" 662 802.83 53 "Obergiesing" 2 0 1 32 1.08798410055326 1.08272083389015 0.961135367784455
"1923" 1360 1445 63 "Obergiesing" 2 0 0 29 0.543992050276629 0.541360416945076 0.961135367784455
"1924" 450 527.7 30 "Obergiesing" 2 0 1 49 1.08798410055326 1.08272083389015 0.961135367784455
"1925" 546 618.15 49 "Obergiesing" 2 0 1 37 1.08798410055326 1.08272083389015 0.961135367784455
"1926" 1265 1410 79 "Obergiesing" 2 0 0 41 1.08798410055326 1.08272083389015 0.961135367784455
"1927" 700 760 40 "Obergiesing" 2 0 0 37 1.08798410055326 1.08272083389015 0.961135367784455
"1928" 794.94 889.19 55 "Obergiesing" 2 0 0 71 1.08798410055326 1.08272083389015 0.961135367784455
"1929" 950 1029.51 53 "Obergiesing" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1930" 535.21 598.42 42 "Obergiesing" 2 0 0 186 1.08798410055326 1.08272083389015 1.0008582768322
"1931" 1165 1415 75 "Obergiesing" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"1932" 1300 1520 87 "Obergiesing" 2 0 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"1933" 1000.9 1137.4 88 "Obergiesing" 2 0 1 23 0.543992050276629 0.541360416945076 0.961135367784455
"1934" 390 435.84 23 "Obergiesing" 2 0 1 46 1.08798410055326 1.08272083389015 0.961135367784455
"1935" 860 942.24 56 "Obergiesing" 2 0 1 25 1.08798410055326 1.08272083389015 0.961135367784455
"1936" 802.59 955.91 71 "Obergiesing" 2 0 0 122 1.08798410055326 1.08272083389015 1.0008582768322
"1937" 866.25 912.81 59 "Obergiesing" 2 0 0 121 1.08798410055326 1.08272083389015 1.0008582768322
"1938" 1090 1178.9 85 "Obergiesing" 2 0 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"1939" 1150 1271.2 70 "Obergiesing" 2 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"1940" 897 1032.56 78 "Obergiesing" 2 0 0 170 1.08798410055326 1.08272083389015 1.0008582768322
"1941" 1383 1643 86 "Obergiesing" 3 0 1 9 0.543992050276629 0.541360416945076 0.961135367784455
"1942" 890 1072.56 64 "Obergiesing" 3 0 0 82 1.08798410055326 1.08272083389015 0.961135367784455
"1943" 1320 1428.28 76 "Obergiesing" 3 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"1944" 1180 1291.45 85 "Obergiesing" 2 0 0 44 1.08798410055326 1.08272083389015 0.961135367784455
"1945" 1050 1200 93 "Obergiesing" 2 0 1 26 0.543992050276629 0.541360416945076 0.961135367784455
"1946" 696.5 826.5 76 "Obergiesing" 2 0 0 41 1.08798410055326 1.08272083389015 0.961135367784455
"1947" 600 810 60 "Obergiesing" 2 0 1 5 1.08798410055326 1.08272083389015 0.961135367784455
"1948" 690 778.35 41 "Obergiesing" 2 0 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"1949" 455.07 523.7 36 "Obergiesing" 2 0 0 488 1.08798410055326 1.08272083389015 1.18452668384622
"1950" 1080 1252 80 "Obergiesing" 2 0 1 58 1.08798410055326 1.08272083389015 0.961135367784455
"1951" 995 1146.92 96 "Obergiesing" 2 0 0 119 0.543992050276629 0.541360416945076 0.961135367784455
"1952" 973.84 1084.8 76 "Obergiesing" 2 0 0 134 1.08798410055326 1.08272083389015 1.0008582768322
"1953" 990 1224.5 50 "Obergiesing" 2 0 0 65 0.543992050276629 0.541360416945076 0.961135367784455
"1954" 1480 1954 92 "Obergiesing" 2 0 0 17 1.08798410055326 1.08272083389015 0.961135367784455
"1955" 859.99 993.07 52 "Obergiesing" 2 0 0 34 1.08798410055326 1.08272083389015 0.961135367784455
"1956" 854.13 931.84 65 "Obergiesing" 2 0 0 100 0.543992050276629 0.541360416945076 0.961135367784455
"1957" 650 728.34 41 "Obergiesing" 2 0 0 28 1.08798410055326 1.08272083389015 0.961135367784455
"1958" 760 916 58 "Obergiesing" 2 0 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"1959" 771 923.88 72 "Obergiesing" 2 0 0 141 1.08798410055326 1.08272083389015 1.0008582768322
"1960" 586 641 35 "Obergiesing" 2 0 0 46 1.08798410055326 1.08272083389015 0.961135367784455
"1961" 483 534.92 48 "Obergiesing" 2 0 0 189 1.08798410055326 1.08272083389015 1.0008582768322
"1962" 338 429.28 58 "Obergiesing" 2 0 0 474 1.08798410055326 1.08272083389015 1.18452668384622
"1963" 1380 1490.25 73 "Obergiesing" 2 0 0 59 1.08798410055326 1.08272083389015 0.961135367784455
"1964" 980 1073.74 82 "Obergiesing" 3 0 1 36 1.08798410055326 1.08272083389015 0.961135367784455
"1965" 1249 1492 108 "Obergiesing" 2 0 0 204 1.08798410055326 1.08272083389015 1.0008582768322
"1966" 400.7 537.3 72 "Obergiesing" 2 0 0 576 1.08798410055326 1.08272083389015 1.18452668384622
"1967" 1117 1269 74 "Obergiesing" 2 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"1968" 859.3 924.58 60 "Obergiesing" 2 0 0 52 0.543992050276629 0.541360416945076 0.961135367784455
"1969" 769.84 825.84 56 "Obergiesing" 2 0 0 135 0.543992050276629 0.541360416945076 1.0008582768322
"1970" 600 735 41 "Obergiesing" 2 0 1 29 1.08798410055326 1.08272083389015 0.961135367784455
"1971" 500.68 595.46 58 "Obergiesing" 2 0 0 64 1.08798410055326 1.08272083389015 0.961135367784455
"1972" 605.01 553.93 68 "Obergiesing" 2 0 0 437 1.08798410055326 1.08272083389015 1.18452668384622
"1973" 385 427.33 27 "Obergiesing" 2 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"1974" 1044.55 1324.55 80 "Obergiesing" 2 0 1 12 1.08798410055326 1.08272083389015 0.961135367784455
"1975" 688.74 830.34 57 "Obergiesing" 2 0 1 16 0.543992050276629 0.541360416945076 0.961135367784455
"1976" 1450 1580 70 "Obergiesing" 2 0 1 6 0.543992050276629 0.541360416945076 0.961135367784455
"1977" 2190 2388.7 131 "Obergiesing" 3 0 1 35 1.08798410055326 1.08272083389015 0.961135367784455
"1978" 900 1006.66 54 "Obergiesing" 3 0 0 80 1.08798410055326 1.08272083389015 0.961135367784455
"1979" 1500 1512.31 89 "Obergiesing" 3 0 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"1980" 1380 1536.2 82 "Obergiesing" 3 0 1 34 1.08798410055326 1.08272083389015 0.961135367784455
"1981" 1240 1431.22 98 "Obergiesing" 2 0 1 65 1.08798410055326 1.08272083389015 0.961135367784455
"1982" 447.5 528.23 45 "Obergiesing" 2 0 0 139 1.08798410055326 1.08272083389015 1.0008582768322
"1983" 1290 1460 76 "Obergiesing" 2 0 1 6 1.08798410055326 1.08272083389015 0.961135367784455
"1984" 1790 1950 104 "Obergiesing" 2 0 1 16 0.543992050276629 0.541360416945076 0.961135367784455
"1985" 715.18 916.18 75 "Untergiesing" 2 0 0 3 0.543992050276629 0.541360416945076 0.961135367784455
"1986" 1765 1915 98 "Untergiesing" 2 0 1 30 0.543992050276629 0.541360416945076 0.961135367784455
"1987" 1096 1225.84 76 "Untergiesing" 2 0 0 49 0.543992050276629 0.541360416945076 0.961135367784455
"1988" 780 897.8 60 "Untergiesing" 2 0 1 16 1.08798410055326 1.08272083389015 0.961135367784455
"1989" 1036 1236 78 "Untergiesing" 2 0 1 13 0.543992050276629 0.541360416945076 0.961135367784455
"1990" 1092 1181.72 61 "Untergiesing" 2 0 0 83 1.08798410055326 1.08272083389015 0.961135367784455
"1991" 800 1000 44 "Untergiesing" 4 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"1992" 1380 1502.8 90 "Untergiesing" 2 0 1 22 1.08798410055326 1.08272083389015 0.961135367784455
"1993" 1390 1510 66 "Untergiesing" 3 1 1 13 1.08798410055326 1.08272083389015 0.961135367784455
"1994" 1560 1608.68 78 "Untergiesing" 2 0 0 80 1.08798410055326 1.08272083389015 0.961135367784455
"1995" 1825 2125 105 "Untergiesing" 4 0 1 10 1.08798410055326 1.08272083389015 0.961135367784455
"1996" 799.72 910.42 70 "Untergiesing" 2 0 0 398 1.08798410055326 1.08272083389015 1.18452668384622
"1997" 835 926.44 52 "Untergiesing" 2 0 0 81 0.543992050276629 0.541360416945076 0.961135367784455
"1998" 832.4 933.9 50 "Untergiesing" 2 0 0 32 1.08798410055326 1.08272083389015 0.961135367784455
"1999" 1064 1142.1 65 "Untergiesing" 2 0 0 57 1.08798410055326 1.08272083389015 0.961135367784455
"2000" 929.6 1023.1 70 "Untergiesing" 2 0 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"2001" 705 681.14 62 "Untergiesing" 2 0 0 72 1.08798410055326 1.08272083389015 0.961135367784455
"2002" 1473 1542.2 116 "Untergiesing" 2 0 1 46 1.08798410055326 1.08272083389015 0.961135367784455
"2003" 955 1082.4 60 "Untergiesing" 3 1 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"2004" 1445 1591.04 82 "Untergiesing" 2 0 1 26 0.543992050276629 0.541360416945076 0.961135367784455
"2005" 1410 1530 93 "Untergiesing" 2 0 0 127 1.08798410055326 1.08272083389015 1.0008582768322
"2006" 915 995 52 "Untergiesing" 3 1 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"2007" 890 941.18 62 "Untergiesing" 2 0 1 42 0.543992050276629 0.541360416945076 0.961135367784455
"2008" 1450 1505.62 78 "Untergiesing" 3 0 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"2009" 1630 1827 100 "Untergiesing" 4 0 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"2010" 810 975.3 70 "Untergiesing" 2 0 1 30 1.08798410055326 1.08272083389015 0.961135367784455
"2011" 1189 1413.21 93 "Untergiesing" 3 0 1 38 1.08798410055326 1.08272083389015 0.961135367784455
"2012" 1294 1308.86 54 "Untergiesing" 2 0 0 41 0.543992050276629 0.541360416945076 0.961135367784455
"2013" 1200 1328.64 71 "Untergiesing" 3 0 1 19 1.08798410055326 1.08272083389015 0.961135367784455
"2014" 600 668.4 40 "Untergiesing" 2 0 1 33 1.08798410055326 1.08272083389015 0.961135367784455
"2015" 472.5 521.5 82 "Untergiesing" 3 0 1 37 0.543992050276629 1.08272083389015 0.961135367784455
"2016" 1005 1186.66 58 "Untergiesing" 2 0 0 67 0.543992050276629 0.541360416945076 0.961135367784455
"2017" 1225 1455 70 "Untergiesing" 4 0 0 81 1.08798410055326 1.08272083389015 0.961135367784455
"2018" 1248 1372.25 75 "Untergiesing" 2 0 1 7 1.08798410055326 1.08272083389015 0.961135367784455
"2019" 1122 1212.83 77 "Untergiesing" 2 0 1 2 1.08798410055326 1.08272083389015 0.961135367784455
"2020" 1045.58 1206.83 77 "Untergiesing" 2 0 1 11 1.08798410055326 1.08272083389015 0.961135367784455
"2021" 1030 1150.6 71 "Untergiesing" 2 0 1 28 1.08798410055326 1.08272083389015 0.961135367784455
"2022" 1180 1299.36 64 "Untergiesing" 3 0 0 175 1.08798410055326 1.08272083389015 1.0008582768322
"2023" 1603 1844.43 97 "Untergiesing" 4 0 0 218 1.08798410055326 1.08272083389015 1.0008582768322
"2024" 1030 1172.58 66 "Untergiesing" 3 0 1 27 0.543992050276629 1.08272083389015 0.961135367784455
"2025" 1023 1240.58 77 "Untergiesing" 3 0 0 24 1.08798410055326 1.08272083389015 0.961135367784455
"2026" 2350 2600 107 "Untergiesing" 3 0 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"2027" 1045 1330 75 "Untergiesing" 4 0 1 9 1.08798410055326 1.08272083389015 0.961135367784455
"2028" 1130 1214.12 61 "Untergiesing" 3 0 1 17 1.08798410055326 1.08272083389015 0.961135367784455
"2029" 3490 3642.5 198 "Untergiesing" 3 0 1 23 1.08798410055326 1.08272083389015 0.961135367784455
"2030" 1600 1816.68 94 "Untergiesing" 3 0 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"2031" 510 565 26 "Untergiesing" 2 0 1 41 1.08798410055326 1.08272083389015 0.961135367784455
"2032" 408 457.14 29 "Untergiesing" 2 0 0 222 1.08798410055326 1.08272083389015 1.0008582768322
"2033" 575 665 48 "Untergiesing" 2 0 0 118 0.543992050276629 0.541360416945076 0.961135367784455
"2034" 1000 1123.28 73 "Untergiesing" 2 0 1 42 0.543992050276629 0.541360416945076 0.961135367784455
"2035" 1000 1118.2 70 "Untergiesing" 2 0 0 112 1.08798410055326 1.08272083389015 0.961135367784455
"2036" 1500 1676.88 97 "Untergiesing" 4 0 0 88 1.08798410055326 1.08272083389015 0.961135367784455
"2037" 587 724.32 74 "Untergiesing" 2 0 0 124 1.08798410055326 1.08272083389015 1.0008582768322
"2038" 1170 1251.81 79 "Untergiesing" 2 0 1 31 1.08798410055326 1.08272083389015 0.961135367784455
"2039" 575 567.11 37 "Untergiesing" 2 0 1 14 1.08798410055326 1.08272083389015 0.961135367784455
"2040" 1040 1114.1 69 "Untergiesing" 3 0 0 65 1.08798410055326 1.08272083389015 0.961135367784455
"2041" 1708 1897.44 116 "Untergiesing" 2 0 0 74 1.08798410055326 1.08272083389015 0.961135367784455
"2042" 1050 1200 58 "Untergiesing" 2 0 1 11 0.543992050276629 0.541360416945076 0.961135367784455
"2043" 617 700.66 46 "Untergiesing" 2 0 0 160 1.08798410055326 1.08272083389015 1.0008582768322
"2044" 495 611.4 60 "Untergiesing" 2 0 0 289 1.08798410055326 1.08272083389015 1.18452668384622
"2045" 1132 1240.68 52 "Untergiesing" 2 0 0 59 1.08798410055326 1.08272083389015 0.961135367784455
"2046" 1670 1774.16 92 "Untergiesing" 2 0 0 52 1.08798410055326 1.08272083389015 0.961135367784455
"2047" 614 699.22 43 "Untergiesing" 2 0 0 177 1.08798410055326 1.08272083389015 1.0008582768322
"2048" 814 943.75 75 "Untergiesing" 2 0 0 538 1.08798410055326 1.08272083389015 1.18452668384622
"2049" 704 787.25 55 "Untergiesing" 2 0 0 137 1.08798410055326 1.08272083389015 1.0008582768322
"2050" 910 1050 58 "Untergiesing" 3 1 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"2051" 585 641.85 51 "Untergiesing" 3 1 0 301 1.08798410055326 1.08272083389015 1.18452668384622
"2052" 562 661.12 57 "Untergiesing" 3 1 0 137 1.08798410055326 1.08272083389015 1.0008582768322
"2053" 1435 1588.4 84 "Untergiesing" 2 0 1 21 1.08798410055326 1.08272083389015 0.961135367784455
"2054" 700 790 49 "Untergiesing" 2 0 1 53 1.08798410055326 1.08272083389015 0.961135367784455
"2055" 1210 1379.25 81 "Untergiesing" 2 0 0 26 1.08798410055326 1.08272083389015 0.961135367784455
"2056" 800 890 55 "Untergiesing" 2 0 1 26 1.08798410055326 1.08272083389015 0.961135367784455
"2057" 1370 1550 98 "Untergiesing" 2 0 1 51 0.543992050276629 1.08272083389015 0.961135367784455
"2058" 615 695 57 "Untergiesing" 2 0 0 159 1.08798410055326 1.08272083389015 1.0008582768322
"2059" 690 729.45 55 "Untergiesing" 2 0 0 51 0.543992050276629 0.541360416945076 0.961135367784455
"2060" 536.82 567.33 27 "Untergiesing" 2 0 1 8 1.08798410055326 1.08272083389015 0.961135367784455
"2061" 782 932.54 74 "Untergiesing" 2 0 0 356 0.543992050276629 0.541360416945076 1.18452668384622
"2062" 1980 2147.5 150 "Untergiesing" 4 0 0 63 1.08798410055326 1.08272083389015 0.961135367784455
"2063" 1100 1254 70 "Untergiesing" 2 0 1 17 0.543992050276629 0.541360416945076 0.961135367784455
"2064" 985 979.14 67 "Untergiesing" 2 0 0 60 1.08798410055326 1.08272083389015 0.961135367784455
"2065" 1080 1230 81 "Untergiesing" 3 0 0 165 1.08798410055326 1.08272083389015 1.0008582768322
"2066" 480 562 25 "Untergiesing" 2 0 0 39 1.08798410055326 1.08272083389015 0.961135367784455
"2067" 2720 3064.48 112 "Untergiesing" 3 0 0 173 1.08798410055326 1.08272083389015 1.0008582768322
"2068" 800 890 44 "Untergiesing" 3 0 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"2069" 1090 1179.6 80 "Untergiesing" 3 0 0 223 1.08798410055326 1.08272083389015 1.0008582768322
"2070" 1760 1880 91 "Untergiesing" 3 0 1 4 1.08798410055326 1.08272083389015 0.961135367784455
"2071" 1100 1250 65 "Untergiesing" 2 0 1 3 1.08798410055326 1.08272083389015 0.961135367784455
"2072" 648.57 693.29 43 "Untergiesing" 2 0 0 41 1.08798410055326 1.08272083389015 0.961135367784455
"2073" 650 703.76 36 "Untergiesing" 2 0 1 45 1.08798410055326 1.08272083389015 0.961135367784455
"2074" 700 800 48 "Untergiesing" 2 0 1 42 0.543992050276629 0.541360416945076 0.961135367784455
"2075" 731 859.18 66 "Untergiesing" 2 0 0 107 1.08798410055326 1.08272083389015 0.961135367784455
"2076" 1013 1287 78 "Untergiesing" 2 0 0 90 0.543992050276629 0.541360416945076 0.961135367784455
"2077" 1170 1300 67 "Untergiesing" 2 0 1 2 0.543992050276629 0.541360416945076 0.961135367784455
